Tempo Soma 1thrd 100*100: 
0,003046 
0,002953 
0,002733 
0,003112 
0,003340 
0,003833 
0,002758 
0,002905 
0,003300 
0,003375 
0,002729 
0,002891 
0,003059 
0,002616 
0,005516 
0,003308 
0,005447 
0,002942 
0,002833 
0,002928 
0,002855 
0,002714 
0,004281 
0,002842 
0,002792 
0,003769 
0,003193 
0,002943 
0,002970 
0,002705 
0,003157 
0,003193 
0,003076 
0,002948 
0,002704 
0,003028 
0,003020 
0,002822 
0,002767 
0,002723 
0,003381 
0,003051 
0,002766 
0,002783 
0,002813 
0,004596 
0,002728 
0,003019 
0,002760 
0,002706

Tempo Soma 4thrd 1000*1000: 
0,003954 
0,007266 
0,004180 
0,004013 
0,031261 
0,008735 
0,004227 
0,003887 
0,004750 
0,004571 
0,004668 
0,003568 
0,004661 
0,004366 
0,004846 
0,004963 
0,005488 
0,005177 
0,003219 
0,003819 
0,016699 
0,004974 
0,004241 
0,003752 
0,003840 
0,006922 
0,005255 
0,004964 
0,003672 
0,004350 
0,004269 
0,004487 
0,004374 
0,003577 
0,004858 
0,004873 
0,003799 
0,004300 
0,004786 
0,003649 
0,006168 
0,004739 
0,004422 
0,004388 
0,003948 
0,005014 
0,005014 
0,004055 
0,003644 
0,004773 
0,005224 
0,004010 
0,004491 
0,003385 
0,004222 
0,004566 
0,003804 
0,004348 
0,004267 
0,004808 
0,004660 
0,003318 
0,004573 
0,004566 
0,004177 
0,003097 
0,005642 
0,004703 
0,005835 
0,004990 
0,003749 
0,003862 
0,004137 
0,003909 
0,004006 
0,004882 
0,004503 
0,003453 
0,003924 
0,004581 
0,004512 
0,004093 
0,004800 
0,004594 
0,003505 
0,004229 
0,003795 
0,003838 
0,003695 
0,004740 
0,003587 
0,004346 
0,004119 
0,005127 
0,004818 
0,005244 
0,004629 
0,004414 
0,004591 
0,004663 












 






 






 




 






 
