Tempo multiplicação 1thrd 100*100: 
0,283505 
0,336176 
0,286451 
0,307362 
0,290020 
0,285365 
0,354924 
0,334885 
0,289640 
0,291835 
0,287212 
0,318449 
0,304574 
0,415737 
0,284899 
0,295177 
0,443713 
0,298142 
0,294395 
0,319912 
0,287768 
0,388216 
0,322214 
0,309303 
0,290791 
0,295243 
0,429738 
0,344209 
0,292930 
0,317489 
0,290808 
0,314863 
0,343928 
0,298697 
0,342770 
0,330092 
0,419222 
0,371450 
0,306049 
0,405392 
0,320678 
0,374958 
0,299924 
0,412660 
0,297882 
0,318207 
0,365362 
0,371833 
0,292273 
0,328070 
0,445565 
0,370761

Tempo multiplicação 4thrd 1000x1000:
0,257137 
0,210523 
0,260881 
0,229353 
0,282289 
0,247222 
0,262003 
0,249010 
0,281178 
0,235492 
0,284905 
0,253328 
0,253929 
0,251440 
0,195707 
0,280679 
0,233641 
0,215516 
0,222961 
0,237414 
0,243981 
0,232265 
0,235354 
0,241359 
0,215794 
0,244505 
0,229265 
0,220809 
0,233239 
0,244154 
0,257468 
0,251292 
0,254240 
0,249405 
0,216071 
0,225187 
0,217195 
0,234732 
0,213248 
0,223364 
0,262166 
0,244005 
0,210829 
0,248443 
0,214145 
0,261345 
0,246702 
0,225812 
0,205636 
0,215593 
0,267613 
0,243214 
0,220541 
0,190671 
0,210450 
0,267155 
0,256193 
0,241864 
0,241302 
0,232244 
0,233314 
0,205765 
0,256191 
0,240474 
0,245265 
0,234225 
0,253716 
0,244464 
0,230286 
0,235486 
0,239603 
0,264313 
0,250950 
0,258341 
0,256646 
0,248833 
0,217312 
0,277927 
0,283759 
0,267082 
0,200101 
0,293910 
0,216852 
0,224787 
0,255672 
0,283052 
0,232667 
0,232101 
0,244121 
0,227420 
0,305546 
0,248881 
0,211319 
0,237220 
0,282499 
0,233506 
0,252971 
0,219091 
0,198952 
0,252283 
